Data_incidente;Latitudine;Longitudine;Centro_abitato;Tipo_di_strada;Caratteristiche_della_strada;Stato_fondo_stradale;Tipo_pavimentazione;Condizioni_meteo;Condizioni_traffico;Danni_a_cose;Incidente_con_lesioni;Inviata_ore;Sul_posto_ore;DIFF. Intervento
19/05/2023;4.110.598.397;1.689.968.796;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;si;09:25;09:35;10
19/05/2023;4.111.764;1.687.968;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;10:25;10:40;15
19/05/2023;410.974;1.685.559;si;Strada Urbana;Pianeggiante;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;00:00;00:00;0
19/05/2023;4.112.597;1.678.913;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;13:05;13:15;10
19/05/2023;4.112.256.473;1.686.707.284;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;16:15;16:30;15
19/05/2023;4.112.139;1.685.207;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;19:35;19:45;10
19/05/2023;4.112.239;16.851;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;22:55;23:15;20
20/05/2023;4.108.257.295;1.686.336.207;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Scarso;no;no;14:20;14:30;10
20/05/2023;4.113.059;1.680.391;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;00:35;00:45;10
20/05/2023;4.110.581;1.691.711;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;02:30;02:40;10
20/05/2023;411.215;1.687.155;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;03:40;03:45;5
20/05/2023;4.110.492;1.686.736;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Scarso;no;no;07:40;07:50;10
20/05/2023;4.112.283;1.685.984;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Scarso;no;si;15:25;15:35;10
20/05/2023;4.115.178;1.677.669;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;21:40;22:00;20
20/05/2023;410.971;1.686.753;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Nuvoloso;Normale;no;si;22:45;22:55;10
21/05/2023;4.110.326;16.881;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Nuvoloso;Scarso;no;si;00:40;00:50;10
21/05/2023;4.111.593;169.007;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;01:55;02:05;10
21/05/2023;4.112.236;1.686.434;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Pioggia in atto;Scarso;no;no;03:00;03:10;10
21/05/2023;4.111.952;168.644;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;13:15;13:30;15
21/05/2023;4.111.400.809;1.689.080.137;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;18:55;19:05;10
21/05/2023;4.110.748;16.874;si;Strada Urbana;Incrocio;Sdrucciolevole (sabbia);Asfaltata;Sereno;Scarso;no;si;23:00;23:16;16
22/05/2023;411.047;1.694.039;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;09:15;09:30;15
22/05/2023;410.911.176;168.698.388;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;09:30;09:45;15
22/05/2023;410.945;1.685.461;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;no;no;10:00;10:05;5
22/05/2023;411.005;1.691.878;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;si;no;09:45;09:55;10
22/05/2023;4.111.643;1.686.176;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;10:10;10:15;5
22/05/2023;4.112.041;168.775;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;no;11:00;11:15;15
22/05/2023;411.307;168.381;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Intenso;no;no;11:20;11:25;5
22/05/2023;4.111.426;1.684.996;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;13:30;13:40;10
22/05/2023;4.111.535;1.686.639;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;15:30;16:00;30
22/05/2023;4.112.442;1.679.687;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;16:50;17:03;13
22/05/2023;4.110.849;1.687.189;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;17:40;17:50;10
22/05/2023;4.112.665;1.685.826;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;18:20;18:30;10
22/05/2023;4.110.563.253;1.687.450.073;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;20:00;20:15;15
22/05/2023;4.111.294;1.687.364;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;22:15;22:30;15
23/05/2023;4.116.399;1.674.878;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;08:20;08:30;10
23/05/2023;4.115.848;1.677.264;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;08:25;08:30;5
23/05/2023;4.111.452;168.527;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Intenso;no;no;08:40;08:55;15
23/05/2023;4.107.364;1.686.137;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;no;si;08:35;08:50;15
23/05/2023;4.109.036;1.688.375;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;09:15;09:20;5
23/05/2023;4.112.004;1.686.914;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;00:00;00:00;0
23/05/2023;4.112.799;1.679.901;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;si;no;12:35;12:40;5
23/05/2023;4.107.500.184;1.686.623.065;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;14:45;15:05;20
23/05/2023;4.109.329;1.687.037;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;no;si;15:10;15:25;15
23/05/2023;4.110.957;1.689.129;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;14:50;15:00;10
23/05/2023;4.111.088.804;1.685.301.841;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;16:00;16:15;15
23/05/2023;4.111.262;1.687.622;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;no;no;17:00;17:10;10
23/05/2023;4.111.817;1.685.291;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;17:10;17:30;20
