NomeCentralina ;DataRilevazione ;Provincia ;Comune ;Sigla ;Valore0
Modugno - EN02;08/01/2023;Bari;Modugno;O3;76
Modugno - EN02;09/01/2023;Bari;Modugno;O3;74
Modugno - EN02;10/01/2023;Bari;Modugno;O3;81
Modugno - EN02;11/01/2023;Bari;Modugno;O3;77
Modugno - EN02;12/01/2023;Bari;Modugno;O3;59
Modugno - EN02;13/01/2023;Bari;Modugno;O3;66
Modugno - EN02;14/01/2023;Bari;Modugno;O3;59
Modugno - EN02;15/01/2023;Bari;Modugno;O3;78
Modugno - EN02;16/01/2023;Bari;Modugno;O3;71
Modugno - EN02;17/01/2023;Bari;Modugno;O3;72
Modugno - EN02;18/01/2023;Bari;Modugno;O3;81
Modugno - EN02;19/01/2023;Bari;Modugno;O3;80
Modugno - EN02;20/01/2023;Bari;Modugno;O3;69
Modugno - EN02;21/01/2023;Bari;Modugno;O3;71
Modugno - EN02;22/01/2023;Bari;Modugno;O3;70
Modugno - EN02;23/01/2023;Bari;Modugno;O3;76
Modugno - EN02;24/01/2023;Bari;Modugno;O3;76
Modugno - EN02;25/01/2023;Bari;Modugno;O3;47
Modugno - EN02;26/01/2023;Bari;Modugno;O3;63
Modugno - EN02;27/01/2023;Bari;Modugno;O3;70
Modugno - EN02;28/01/2023;Bari;Modugno;O3;67
Modugno - EN02;29/01/2023;Bari;Modugno;O3;73
Modugno - EN02;30/01/2023;Bari;Modugno;O3;74
Modugno - EN02;31/01/2023;Bari;Modugno;O3;78
Modugno - EN02;01/02/2023;Bari;Modugno;O3;83
Modugno - EN02;02/02/2023;Bari;Modugno;O3;86
Modugno - EN02;03/02/2023;Bari;Modugno;O3;86
Modugno - EN02;04/02/2023;Bari;Modugno;O3;87
Modugno - EN02;05/02/2023;Bari;Modugno;O3;77
Modugno - EN02;06/02/2023;Bari;Modugno;O3;68
Modugno - EN02;07/02/2023;Bari;Modugno;O3;72
Modugno - EN02;08/02/2023;Bari;Modugno;O3;74
Modugno - EN02;09/02/2023;Bari;Modugno;O3;75
Modugno - EN02;10/02/2023;Bari;Modugno;O3;85
Modugno - EN02;11/02/2023;Bari;Modugno;O3;94
Modugno - EN02;12/02/2023;Bari;Modugno;O3;87
Modugno - EN02;13/02/2023;Bari;Modugno;O3;89
Modugno - EN02;14/02/2023;Bari;Modugno;O3;0
Modugno - EN02;15/02/2023;Bari;Modugno;O3;96
Modugno - EN02;16/02/2023;Bari;Modugno;O3;96
Modugno - EN02;17/02/2023;Bari;Modugno;O3;108
Modugno - EN02;18/02/2023;Bari;Modugno;O3;108
Modugno - EN02;19/02/2023;Bari;Modugno;O3;91
Modugno - EN02;20/02/2023;Bari;Modugno;O3;98
Modugno - EN02;21/02/2023;Bari;Modugno;O3;92
Modugno - EN02;22/02/2023;Bari;Modugno;O3;94
Modugno - EN02;23/02/2023;Bari;Modugno;O3;85
Modugno - EN02;24/02/2023;Bari;Modugno;O3;86
Modugno - EN02;25/02/2023;Bari;Modugno;O3;90
Modugno - EN02;26/02/2023;Bari;Modugno;O3;83
Modugno - EN02;27/02/2023;Bari;Modugno;O3;86
Modugno - EN02;28/02/2023;Bari;Modugno;O3;74
Modugno - EN02;01/03/2023;Bari;Modugno;O3;71
Modugno - EN02;02/03/2023;Bari;Modugno;O3;86
Modugno - EN02;03/03/2023;Bari;Modugno;O3;79
Modugno - EN02;04/03/2023;Bari;Modugno;O3;102
Modugno - EN02;05/03/2023;Bari;Modugno;O3;96
Modugno - EN02;06/03/2023;Bari;Modugno;O3;83
Modugno - EN02;07/03/2023;Bari;Modugno;O3;100
Modugno - EN02;08/03/2023;Bari;Modugno;O3;96
Modugno - EN02;09/03/2023;Bari;Modugno;O3;85
Modugno - EN02;10/03/2023;Bari;Modugno;O3;84
Modugno - EN02;11/03/2023;Bari;Modugno;O3;98
Modugno - EN02;12/03/2023;Bari;Modugno;O3;96
Modugno - EN02;13/03/2023;Bari;Modugno;O3;93
Modugno - EN02;14/03/2023;Bari;Modugno;O3;94
Modugno - EN02;15/03/2023;Bari;Modugno;O3;84
Modugno - EN02;16/03/2023;Bari;Modugno;O3;99
Modugno - EN02;17/03/2023;Bari;Modugno;O3;100
Modugno - EN02;18/03/2023;Bari;Modugno;O3;115
Modugno - EN02;19/03/2023;Bari;Modugno;O3;122
Modugno - EN02;20/03/2023;Bari;Modugno;O3;104
Modugno - EN02;21/03/2023;Bari;Modugno;O3;93
Modugno - EN02;22/03/2023;Bari;Modugno;O3;105
Modugno - EN02;23/03/2023;Bari;Modugno;O3;101
Modugno - EN02;24/03/2023;Bari;Modugno;O3;111
Modugno - EN02;25/03/2023;Bari;Modugno;O3;111
Modugno - EN02;26/03/2023;Bari;Modugno;O3;105
Modugno - EN02;27/03/2023;Bari;Modugno;O3;92
Modugno - EN02;28/03/2023;Bari;Modugno;O3;102
Modugno - EN02;29/03/2023;Bari;Modugno;O3;101
Modugno - EN02;30/03/2023;Bari;Modugno;O3;110
Modugno - EN02;31/03/2023;Bari;Modugno;O3;108
Modugno - EN02;01/04/2023;Bari;Modugno;O3;113
Modugno - EN02;02/04/2023;Bari;Modugno;O3;110
Modugno - EN02;03/04/2023;Bari;Modugno;O3;87
Modugno - EN02;04/04/2023;Bari;Modugno;O3;88
Modugno - EN02;05/04/2023;Bari;Modugno;O3;85
Modugno - EN02;06/04/2023;Bari;Modugno;O3;104
Modugno - EN02;07/04/2023;Bari;Modugno;O3;112
Modugno - EN02;08/04/2023;Bari;Modugno;O3;114
Modugno - EN02;09/04/2023;Bari;Modugno;O3;109
Modugno - EN02;10/04/2023;Bari;Modugno;O3;99
Modugno - EN02;11/04/2023;Bari;Modugno;O3;101
Modugno - EN02;12/04/2023;Bari;Modugno;O3;114
Modugno - EN02;13/04/2023;Bari;Modugno;O3;112
Modugno - EN02;14/04/2023;Bari;Modugno;O3;98
Modugno - EN02;15/04/2023;Bari;Modugno;O3;103
Modugno - EN02;16/04/2023;Bari;Modugno;O3;87
Modugno - EN02;17/04/2023;Bari;Modugno;O3;94
Modugno - EN02;18/04/2023;Bari;Modugno;O3;88
Modugno - EN02;19/04/2023;Bari;Modugno;O3;89
Modugno - EN02;20/04/2023;Bari;Modugno;O3;100
Modugno - EN02;21/04/2023;Bari;Modugno;O3;100
Modugno - EN02;22/04/2023;Bari;Modugno;O3;109
Modugno - EN02;23/04/2023;Bari;Modugno;O3;109
Modugno - EN02;24/04/2023;Bari;Modugno;O3;100
Modugno - EN02;25/04/2023;Bari;Modugno;O3;102
Modugno - EN02;26/04/2023;Bari;Modugno;O3;107
Modugno - EN02;27/04/2023;Bari;Modugno;O3;109
Modugno - EN02;28/04/2023;Bari;Modugno;O3;111
Modugno - EN02;29/04/2023;Bari;Modugno;O3;123
Modugno - EN02;30/04/2023;Bari;Modugno;O3;119
Modugno - EN02;01/05/2023;Bari;Modugno;O3;95
Modugno - EN02;02/05/2023;Bari;Modugno;O3;100
Modugno - EN02;03/05/2023;Bari;Modugno;O3;98
Modugno - EN02;04/05/2023;Bari;Modugno;O3;107
Modugno - EN02;05/05/2023;Bari;Modugno;O3;107
Modugno - EN02;06/05/2023;Bari;Modugno;O3;122
Modugno - EN02;07/05/2023;Bari;Modugno;O3;98
Modugno - EN02;08/05/2023;Bari;Modugno;O3;105
Modugno - EN02;09/05/2023;Bari;Modugno;O3;106
Modugno - EN02;10/05/2023;Bari;Modugno;O3;96
Modugno - EN02;11/05/2023;Bari;Modugno;O3;81
Modugno - EN02;12/05/2023;Bari;Modugno;O3;99
Modugno - EN02;13/05/2023;Bari;Modugno;O3;89
Modugno - EN02;14/05/2023;Bari;Modugno;O3;89
Modugno - EN02;15/05/2023;Bari;Modugno;O3;78
Modugno - EN02;16/05/2023;Bari;Modugno;O3;100
Modugno - EN02;17/05/2023;Bari;Modugno;O3;91
Modugno - EN02;18/05/2023;Bari;Modugno;O3;89
Modugno - EN02;19/05/2023;Bari;Modugno;O3;97
Modugno - EN02;20/05/2023;Bari;Modugno;O3;82
Modugno - EN02;21/05/2023;Bari;Modugno;O3;89
Modugno - EN02;22/05/2023;Bari;Modugno;O3;109
Modugno - EN02;23/05/2023;Bari;Modugno;O3;109
Modugno - EN02;24/05/2023;Bari;Modugno;O3;117
Modugno - EN02;25/05/2023;Bari;Modugno;O3;123
Modugno - EN02;26/05/2023;Bari;Modugno;O3;110
Modugno - EN02;27/05/2023;Bari;Modugno;O3;123
Modugno - EN02;28/05/2023;Bari;Modugno;O3;125
Modugno - EN02;29/05/2023;Bari;Modugno;O3;0
Modugno - EN02;30/05/2023;Bari;Modugno;O3;0
Modugno - EN02;31/05/2023;Bari;Modugno;O3;108
Modugno - EN02;01/06/2023;Bari;Modugno;O3;103
Modugno - EN02;02/06/2023;Bari;Modugno;O3;128
Modugno - EN02;03/06/2023;Bari;Modugno;O3;107
Modugno - EN02;04/06/2023;Bari;Modugno;O3;118
Modugno - EN02;05/06/2023;Bari;Modugno;O3;0
Modugno - EN02;06/06/2023;Bari;Modugno;O3;108
Modugno - EN02;07/06/2023;Bari;Modugno;O3;105
Modugno - EN02;08/06/2023;Bari;Modugno;O3;99
Modugno - EN02;09/06/2023;Bari;Modugno;O3;110
Modugno - EN02;10/06/2023;Bari;Modugno;O3;105
Modugno - EN02;11/06/2023;Bari;Modugno;O3;113
Modugno - EN02;12/06/2023;Bari;Modugno;O3;106
Modugno - EN02;13/06/2023;Bari;Modugno;O3;109
Modugno - EN02;14/06/2023;Bari;Modugno;O3;94
Modugno - EN02;15/06/2023;Bari;Modugno;O3;95
Modugno - EN02;16/06/2023;Bari;Modugno;O3;125
Modugno - EN02;17/06/2023;Bari;Modugno;O3;128
Modugno - EN02;18/06/2023;Bari;Modugno;O3;123
Modugno - EN02;19/06/2023;Bari;Modugno;O3;133
Modugno - EN02;20/06/2023;Bari;Modugno;O3;131
Modugno - EN02;21/06/2023;Bari;Modugno;O3;128
Modugno - EN02;22/06/2023;Bari;Modugno;O3;126
Modugno - EN02;23/06/2023;Bari;Modugno;O3;118
Modugno - EN02;24/06/2023;Bari;Modugno;O3;120
Modugno - EN02;25/06/2023;Bari;Modugno;O3;101
Modugno - EN02;26/06/2023;Bari;Modugno;O3;106
Modugno - EN02;27/06/2023;Bari;Modugno;O3;116
Modugno - EN02;28/06/2023;Bari;Modugno;O3;121
Modugno - EN02;29/06/2023;Bari;Modugno;O3;110
Modugno - EN02;30/06/2023;Bari;Modugno;O3;122
Modugno - EN02;01/07/2023;Bari;Modugno;O3;107
Modugno - EN02;02/07/2023;Bari;Modugno;O3;128
Modugno - EN02;03/07/2023;Bari;Modugno;O3;115
Modugno - EN02;04/07/2023;Bari;Modugno;O3;101
Modugno - EN02;05/07/2023;Bari;Modugno;O3;112
Modugno - EN02;06/07/2023;Bari;Modugno;O3;106
Modugno - EN02;07/07/2023;Bari;Modugno;O3;102
Modugno - EN02;08/07/2023;Bari;Modugno;O3;113
Modugno - EN02;09/07/2023;Bari;Modugno;O3;115
Modugno - EN02;10/07/2023;Bari;Modugno;O3;124
Modugno - EN02;11/07/2023;Bari;Modugno;O3;112
Modugno - EN02;12/07/2023;Bari;Modugno;O3;140
Modugno - EN02;13/07/2023;Bari;Modugno;O3;135
Modugno - EN02;14/07/2023;Bari;Modugno;O3;115
Modugno - EN02;15/07/2023;Bari;Modugno;O3;102
Modugno - EN02;16/07/2023;Bari;Modugno;O3;120
Modugno - EN02;17/07/2023;Bari;Modugno;O3;121
Modugno - EN02;18/07/2023;Bari;Modugno;O3;110
Modugno - EN02;19/07/2023;Bari;Modugno;O3;128
Modugno - EN02;20/07/2023;Bari;Modugno;O3;112
Modugno - EN02;21/07/2023;Bari;Modugno;O3;110
Modugno - EN02;22/07/2023;Bari;Modugno;O3;114
Modugno - EN02;23/07/2023;Bari;Modugno;O3;112
Modugno - EN02;24/07/2023;Bari;Modugno;O3;125
Modugno - EN02;25/07/2023;Bari;Modugno;O3;0
Modugno - EN02;26/07/2023;Bari;Modugno;O3;105
Modugno - EN02;27/07/2023;Bari;Modugno;O3;97
Modugno - EN02;28/07/2023;Bari;Modugno;O3;121
Modugno - EN02;29/07/2023;Bari;Modugno;O3;110
Modugno - EN02;30/07/2023;Bari;Modugno;O3;122
Modugno - EN02;31/07/2023;Bari;Modugno;O3;95
Modugno - EN02;01/08/2023;Bari;Modugno;O3;94
Modugno - EN02;02/08/2023;Bari;Modugno;O3;111
Modugno - EN02;03/08/2023;Bari;Modugno;O3;86
Modugno - EN02;04/08/2023;Bari;Modugno;O3;77
Modugno - EN02;05/08/2023;Bari;Modugno;O3;101
Modugno - EN02;06/08/2023;Bari;Modugno;O3;111
Modugno - EN02;07/08/2023;Bari;Modugno;O3;95
Modugno - EN02;08/08/2023;Bari;Modugno;O3;88
Modugno - EN02;09/08/2023;Bari;Modugno;O3;94
Modugno - EN02;10/08/2023;Bari;Modugno;O3;106
Modugno - EN02;11/08/2023;Bari;Modugno;O3;106
Modugno - EN02;12/08/2023;Bari;Modugno;O3;111
Modugno - EN02;13/08/2023;Bari;Modugno;O3;111
Modugno - EN02;14/08/2023;Bari;Modugno;O3;108
Modugno - EN02;15/08/2023;Bari;Modugno;O3;114
Modugno - EN02;16/08/2023;Bari;Modugno;O3;115
Modugno - EN02;17/08/2023;Bari;Modugno;O3;113
Modugno - EN02;18/08/2023;Bari;Modugno;O3;103
Modugno - EN02;19/08/2023;Bari;Modugno;O3;108
Modugno - EN02;20/08/2023;Bari;Modugno;O3;114
Modugno - EN02;21/08/2023;Bari;Modugno;O3;115
Modugno - EN02;22/08/2023;Bari;Modugno;O3;106
Modugno - EN02;23/08/2023;Bari;Modugno;O3;112
Modugno - EN02;24/08/2023;Bari;Modugno;O3;113
Modugno - EN02;25/08/2023;Bari;Modugno;O3;114
Modugno - EN02;26/08/2023;Bari;Modugno;O3;120
Modugno - EN02;27/08/2023;Bari;Modugno;O3;129
Modugno - EN02;28/08/2023;Bari;Modugno;O3;110
Modugno - EN02;29/08/2023;Bari;Modugno;O3;88
Modugno - EN02;30/08/2023;Bari;Modugno;O3;101
Modugno - EN02;31/08/2023;Bari;Modugno;O3;96
Modugno - EN02;01/09/2023;Bari;Modugno;O3;101
Modugno - EN02;02/09/2023;Bari;Modugno;O3;0
Modugno - EN02;03/09/2023;Bari;Modugno;O3;0
Modugno - EN02;04/09/2023;Bari;Modugno;O3;105
Modugno - EN02;05/09/2023;Bari;Modugno;O3;95
Modugno - EN02;06/09/2023;Bari;Modugno;O3;115
Modugno - EN02;07/09/2023;Bari;Modugno;O3;108
Modugno - EN02;08/09/2023;Bari;Modugno;O3;109
Modugno - EN02;09/09/2023;Bari;Modugno;O3;109
Modugno - EN02;10/09/2023;Bari;Modugno;O3;116
Modugno - EN02;11/09/2023;Bari;Modugno;O3;124
Modugno - EN02;12/09/2023;Bari;Modugno;O3;109
Modugno - EN02;13/09/2023;Bari;Modugno;O3;134
Modugno - EN02;14/09/2023;Bari;Modugno;O3;113
Modugno - EN02;15/09/2023;Bari;Modugno;O3;104
Modugno - EN02;16/09/2023;Bari;Modugno;O3;97
Modugno - EN02;17/09/2023;Bari;Modugno;O3;104
Modugno - EN02;18/09/2023;Bari;Modugno;O3;93
Modugno - EN02;19/09/2023;Bari;Modugno;O3;105
Modugno - EN02;20/09/2023;Bari;Modugno;O3;110
Modugno - EN02;21/09/2023;Bari;Modugno;O3;90
Modugno - EN02;22/09/2023;Bari;Modugno;O3;0
Modugno - EN02;23/09/2023;Bari;Modugno;O3;91
Modugno - EN02;24/09/2023;Bari;Modugno;O3;0
Modugno - EN02;25/09/2023;Bari;Modugno;O3;0
Modugno - EN02;26/09/2023;Bari;Modugno;O3;0
Modugno - EN02;27/09/2023;Bari;Modugno;O3;0
Modugno - EN02;28/09/2023;Bari;Modugno;O3;0
Modugno - EN02;29/09/2023;Bari;Modugno;O3;0
Modugno - EN02;30/09/2023;Bari;Modugno;O3;0
Modugno - EN02;01/10/2023;Bari;Modugno;O3;0
Modugno - EN02;02/10/2023;Bari;Modugno;O3;0
Modugno - EN02;03/10/2023;Bari;Modugno;O3;0
Modugno - EN02;04/10/2023;Bari;Modugno;O3;0
Modugno - EN02;05/10/2023;Bari;Modugno;O3;0
Modugno - EN02;06/10/2023;Bari;Modugno;O3;0
Modugno - EN02;07/10/2023;Bari;Modugno;O3;0
Modugno - EN02;08/10/2023;Bari;Modugno;O3;0
Modugno - EN02;09/10/2023;Bari;Modugno;O3;0
Modugno - EN02;10/10/2023;Bari;Modugno;O3;105
Modugno - EN02;11/10/2023;Bari;Modugno;O3;100
Modugno - EN02;12/10/2023;Bari;Modugno;O3;93
Modugno - EN02;13/10/2023;Bari;Modugno;O3;124
Modugno - EN02;14/10/2023;Bari;Modugno;O3;127
Modugno - EN02;15/10/2023;Bari;Modugno;O3;100
Modugno - EN02;16/10/2023;Bari;Modugno;O3;98
Modugno - EN02;17/10/2023;Bari;Modugno;O3;71
Modugno - EN02;18/10/2023;Bari;Modugno;O3;98
Modugno - EN02;19/10/2023;Bari;Modugno;O3;75
Modugno - EN02;20/10/2023;Bari;Modugno;O3;75
Modugno - EN02;21/10/2023;Bari;Modugno;O3;70
Modugno - EN02;22/10/2023;Bari;Modugno;O3;87
Modugno - EN02;23/10/2023;Bari;Modugno;O3;0
Modugno - EN02;24/10/2023;Bari;Modugno;O3;80
Modugno - EN02;25/10/2023;Bari;Modugno;O3;70
Modugno - EN02;26/10/2023;Bari;Modugno;O3;85
Modugno - EN02;27/10/2023;Bari;Modugno;O3;78
Modugno - EN02;28/10/2023;Bari;Modugno;O3;85
Modugno - EN02;29/10/2023;Bari;Modugno;O3;89
Modugno - EN02;30/10/2023;Bari;Modugno;O3;85
Modugno - EN02;31/10/2023;Bari;Modugno;O3;87
Modugno - EN02;01/11/2023;Bari;Modugno;O3;82
Modugno - EN02;02/11/2023;Bari;Modugno;O3;82
Modugno - EN02;03/11/2023;Bari;Modugno;O3;85
Modugno - EN02;04/11/2023;Bari;Modugno;O3;86
Modugno - EN02;05/11/2023;Bari;Modugno;O3;84
Modugno - EN02;06/11/2023;Bari;Modugno;O3;82
Modugno - EN02;07/11/2023;Bari;Modugno;O3;68
Modugno - EN02;08/11/2023;Bari;Modugno;O3;69
Modugno - EN02;09/11/2023;Bari;Modugno;O3;91
Modugno - EN02;10/11/2023;Bari;Modugno;O3;83
Modugno - EN02;11/11/2023;Bari;Modugno;O3;82
Modugno - EN02;12/11/2023;Bari;Modugno;O3;71
Modugno - EN02;13/11/2023;Bari;Modugno;O3;78
Modugno - EN02;14/11/2023;Bari;Modugno;O3;68
Modugno - EN02;15/11/2023;Bari;Modugno;O3;80
Modugno - EN02;16/11/2023;Bari;Modugno;O3;78
Modugno - EN02;17/11/2023;Bari;Modugno;O3;76
Modugno - EN02;18/11/2023;Bari;Modugno;O3;84
Modugno - EN02;19/11/2023;Bari;Modugno;O3;84
Modugno - EN02;20/11/2023;Bari;Modugno;O3;86
Modugno - EN02;21/11/2023;Bari;Modugno;O3;66
Modugno - EN02;22/11/2023;Bari;Modugno;O3;64
Modugno - EN02;23/11/2023;Bari;Modugno;O3;48
Modugno - EN02;24/11/2023;Bari;Modugno;O3;67
Modugno - EN02;25/11/2023;Bari;Modugno;O3;76
Modugno - EN02;26/11/2023;Bari;Modugno;O3;76
Modugno - EN02;27/11/2023;Bari;Modugno;O3;72
Modugno - EN02;28/11/2023;Bari;Modugno;O3;82
Modugno - EN02;29/11/2023;Bari;Modugno;O3;83
Modugno - EN02;30/11/2023;Bari;Modugno;O3;76
Modugno - EN02;01/12/2023;Bari;Modugno;O3;71
Modugno - EN02;02/12/2023;Bari;Modugno;O3;74
Modugno - EN02;03/12/2023;Bari;Modugno;O3;75
Modugno - EN02;04/12/2023;Bari;Modugno;O3;71
Modugno - EN02;05/12/2023;Bari;Modugno;O3;74
Modugno - EN02;06/12/2023;Bari;Modugno;O3;77
Modugno - EN02;07/12/2023;Bari;Modugno;O3;63
Modugno - EN02;08/12/2023;Bari;Modugno;O3;75
Modugno - EN02;09/12/2023;Bari;Modugno;O3;81
Modugno - EN02;10/12/2023;Bari;Modugno;O3;72
Modugno - EN02;11/12/2023;Bari;Modugno;O3;69
Modugno - EN02;12/12/2023;Bari;Modugno;O3;47
Modugno - EN02;13/12/2023;Bari;Modugno;O3;60
Modugno - EN02;14/12/2023;Bari;Modugno;O3;68
Modugno - EN02;15/12/2023;Bari;Modugno;O3;82
Modugno - EN02;16/12/2023;Bari;Modugno;O3;81
Modugno - EN02;17/12/2023;Bari;Modugno;O3;79
Modugno - EN02;18/12/2023;Bari;Modugno;O3;81
Modugno - EN02;19/12/2023;Bari;Modugno;O3;84
Modugno - EN02;20/12/2023;Bari;Modugno;O3;74
Modugno - EN02;21/12/2023;Bari;Modugno;O3;72
Modugno - EN02;22/12/2023;Bari;Modugno;O3;81
Modugno - EN02;23/12/2023;Bari;Modugno;O3;81
Modugno - EN02;24/12/2023;Bari;Modugno;O3;80
Modugno - EN02;25/12/2023;Bari;Modugno;O3;82
Modugno - EN02;26/12/2023;Bari;Modugno;O3;84
Modugno - EN02;27/12/2023;Bari;Modugno;O3;86
Modugno - EN02;28/12/2023;Bari;Modugno;O3;55
Modugno - EN02;29/12/2023;Bari;Modugno;O3;78
Modugno - EN02;30/12/2023;Bari;Modugno;O3;69
Modugno - EN02;31/12/2023;Bari;Modugno;O3;66
Modugno - EN02;01/01/2024;Bari;Modugno;O3;84
Modugno - EN02;02/01/2024;Bari;Modugno;O3;80
Modugno - EN02;03/01/2024;Bari;Modugno;O3;77
Modugno - EN02;04/01/2024;Bari;Modugno;O3;93
Modugno - EN02;05/01/2024;Bari;Modugno;O3;89
Modugno - EN02;06/01/2024;Bari;Modugno;O3;93
Modugno - EN02;07/01/2024;Bari;Modugno;O3;71
Modugno - EN02;08/01/2024;Bari;Modugno;O3;63
Modugno - EN02;09/01/2024;Bari;Modugno;O3;55
Modugno - EN02;10/01/2024;Bari;Modugno;O3;46
Modugno - EN02;11/01/2024;Bari;Modugno;O3;60
Modugno - EN02;12/01/2024;Bari;Modugno;O3;90
Modugno - EN02;13/01/2024;Bari;Modugno;O3;81
Modugno - EN02;14/01/2024;Bari;Modugno;O3;78
Modugno - EN02;15/01/2024;Bari;Modugno;O3;70
Modugno - EN02;16/01/2024;Bari;Modugno;O3;76
Modugno - EN02;17/01/2024;Bari;Modugno;O3;69
Modugno - EN02;18/01/2024;Bari;Modugno;O3;85
Modugno - EN02;19/01/2024;Bari;Modugno;O3;79
Modugno - EN02;20/01/2024;Bari;Modugno;O3;80
Modugno - EN02;21/01/2024;Bari;Modugno;O3;94
Modugno - EN02;22/01/2024;Bari;Modugno;O3;94
Modugno - EN02;23/01/2024;Bari;Modugno;O3;81
Modugno - EN02;24/01/2024;Bari;Modugno;O3;100
Modugno - EN02;25/01/2024;Bari;Modugno;O3;90
Modugno - EN02;26/01/2024;Bari;Modugno;O3;97
Modugno - EN02;27/01/2024;Bari;Modugno;O3;88
Modugno - EN02;28/01/2024;Bari;Modugno;O3;91
Modugno - EN02;29/01/2024;Bari;Modugno;O3;90
Modugno - EN02;30/01/2024;Bari;Modugno;O3;81
Modugno - EN02;31/01/2024;Bari;Modugno;O3;95
Modugno - EN02;01/02/2024;Bari;Modugno;O3;97
Modugno - EN02;02/02/2024;Bari;Modugno;O3;84
Modugno - EN02;03/02/2024;Bari;Modugno;O3;89
Modugno - EN02;04/02/2024;Bari;Modugno;O3;93
Modugno - EN02;05/02/2024;Bari;Modugno;O3;78
Modugno - EN02;06/02/2024;Bari;Modugno;O3;77
Modugno - EN02;07/02/2024;Bari;Modugno;O3;70
Modugno - EN02;08/02/2024;Bari;Modugno;O3;84
Modugno - EN02;09/02/2024;Bari;Modugno;O3;84
Modugno - EN02;10/02/2024;Bari;Modugno;O3;85
Modugno - EN02;11/02/2024;Bari;Modugno;O3;85
Modugno - EN02;12/02/2024;Bari;Modugno;O3;94
Modugno - EN02;13/02/2024;Bari;Modugno;O3;62
Modugno - EN02;14/02/2024;Bari;Modugno;O3;91
Modugno - EN02;15/02/2024;Bari;Modugno;O3;94
Modugno - EN02;16/02/2024;Bari;Modugno;O3;90
Modugno - EN02;17/02/2024;Bari;Modugno;O3;92
Modugno - EN02;18/02/2024;Bari;Modugno;O3;0
Modugno - EN02;19/02/2024;Bari;Modugno;O3;102
Modugno - EN02;20/02/2024;Bari;Modugno;O3;104
Modugno - EN02;21/02/2024;Bari;Modugno;O3;91
Modugno - EN02;22/02/2024;Bari;Modugno;O3;90
Modugno - EN02;23/02/2024;Bari;Modugno;O3;93
Modugno - EN02;24/02/2024;Bari;Modugno;O3;87
Modugno - EN02;25/02/2024;Bari;Modugno;O3;79
Modugno - EN02;26/02/2024;Bari;Modugno;O3;94
Modugno - EN02;27/02/2024;Bari;Modugno;O3;93
Modugno - EN02;28/02/2024;Bari;Modugno;O3;93
Modugno - EN02;29/02/2024;Bari;Modugno;O3;91
Modugno - EN02;01/03/2024;Bari;Modugno;O3;92
Modugno - EN02;02/03/2024;Bari;Modugno;O3;96
Modugno - EN02;03/03/2024;Bari;Modugno;O3;94
Modugno - EN02;04/03/2024;Bari;Modugno;O3;106
Modugno - EN02;05/03/2024;Bari;Modugno;O3;89
Modugno - EN02;06/03/2024;Bari;Modugno;O3;83
Modugno - EN02;07/03/2024;Bari;Modugno;O3;0
Modugno - EN02;08/03/2024;Bari;Modugno;O3;95
Modugno - EN02;09/03/2024;Bari;Modugno;O3;85
Modugno - EN02;10/03/2024;Bari;Modugno;O3;101
Modugno - EN02;11/03/2024;Bari;Modugno;O3;94
Modugno - EN02;12/03/2024;Bari;Modugno;O3;95
Modugno - EN02;13/03/2024;Bari;Modugno;O3;105
Modugno - EN02;14/03/2024;Bari;Modugno;O3;0
