NomeCentralina ;DataRilevazione ;Provincia ;Comune ;Sigla ;Valore ;Superamenti PM10* 
Monopoli - Aldo Moro;25/08/2023;Bari;Monopoli;PM10;29;3
Monopoli - Aldo Moro;26/08/2023;Bari;Monopoli;PM10;30;3
Monopoli - Aldo Moro;27/08/2023;Bari;Monopoli;PM10;31;3
Monopoli - Aldo Moro;28/08/2023;Bari;Monopoli;PM10;31;3
Monopoli - Aldo Moro;29/08/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;30/08/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;31/08/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;01/09/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;02/09/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;03/09/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;04/09/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;05/09/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;06/09/2023;Bari;Monopoli;PM10;22;3
Monopoli - Aldo Moro;07/09/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;08/09/2023;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;09/09/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;10/09/2023;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;11/09/2023;Bari;Monopoli;PM10;22;3
Monopoli - Aldo Moro;12/09/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;13/09/2023;Bari;Monopoli;PM10;29;3
Monopoli - Aldo Moro;14/09/2023;Bari;Monopoli;PM10;31;3
Monopoli - Aldo Moro;15/09/2023;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;16/09/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;17/09/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;18/09/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;19/09/2023;Bari;Monopoli;PM10;39;3
Monopoli - Aldo Moro;20/09/2023;Bari;Monopoli;PM10;41;3
Monopoli - Aldo Moro;21/09/2023;Bari;Monopoli;PM10;36;3
Monopoli - Aldo Moro;22/09/2023;Bari;Monopoli;PM10;48;3
Monopoli - Aldo Moro;23/09/2023;Bari;Monopoli;PM10;52;3
Monopoli - Aldo Moro;24/09/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;25/09/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;26/09/2023;Bari;Monopoli;PM10;27;3
Monopoli - Aldo Moro;27/09/2023;Bari;Monopoli;PM10;26;3
Monopoli - Aldo Moro;28/09/2023;Bari;Monopoli;PM10;30;3
Monopoli - Aldo Moro;29/09/2023;Bari;Monopoli;PM10;29;3
Monopoli - Aldo Moro;30/09/2023;Bari;Monopoli;PM10;26;3
Monopoli - Aldo Moro;01/10/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;02/10/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;03/10/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;04/10/2023;Bari;Monopoli;PM10;30;3
Monopoli - Aldo Moro;05/10/2023;Bari;Monopoli;PM10;28;3
Monopoli - Aldo Moro;06/10/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;07/10/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;08/10/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;09/10/2023;Bari;Monopoli;PM10;28;3
Monopoli - Aldo Moro;10/10/2023;Bari;Monopoli;PM10;39;3
Monopoli - Aldo Moro;11/10/2023;Bari;Monopoli;PM10;39;3
Monopoli - Aldo Moro;12/10/2023;Bari;Monopoli;PM10;31;3
Monopoli - Aldo Moro;13/10/2023;Bari;Monopoli;PM10;42;3
Monopoli - Aldo Moro;14/10/2023;Bari;Monopoli;PM10;28;3
Monopoli - Aldo Moro;15/10/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;16/10/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;17/10/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;18/10/2023;Bari;Monopoli;PM10;8;3
Monopoli - Aldo Moro;19/10/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;20/10/2023;Bari;Monopoli;PM10;27;3
Monopoli - Aldo Moro;21/10/2023;Bari;Monopoli;PM10;42;3
Monopoli - Aldo Moro;22/10/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;23/10/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;24/10/2023;Bari;Monopoli;PM10;30;3
Monopoli - Aldo Moro;25/10/2023;Bari;Monopoli;PM10;66;3
Monopoli - Aldo Moro;26/10/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;27/10/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;28/10/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;29/10/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;30/10/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;31/10/2023;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;01/11/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;02/11/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;03/11/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;04/11/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;05/11/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;06/11/2023;Bari;Monopoli;PM10;26;3
Monopoli - Aldo Moro;07/11/2023;Bari;Monopoli;PM10;26;3
Monopoli - Aldo Moro;08/11/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;09/11/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;10/11/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;11/11/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;12/11/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;13/11/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;14/11/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;15/11/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;16/11/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;17/11/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;18/11/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;19/11/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;23/11/2023;Bari;Monopoli;PM10;33;3
Monopoli - Aldo Moro;24/11/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;25/11/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;26/11/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;27/11/2023;Bari;Monopoli;PM10;8;3
Monopoli - Aldo Moro;28/11/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;29/11/2023;Bari;Monopoli;PM10;24;3
Monopoli - Aldo Moro;30/11/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;01/12/2023;Bari;Monopoli;PM10;31;3
Monopoli - Aldo Moro;02/12/2023;Bari;Monopoli;PM10;47;3
Monopoli - Aldo Moro;03/12/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;04/12/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;05/12/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;06/12/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;07/12/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;08/12/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;09/12/2023;Bari;Monopoli;PM10;22;3
Monopoli - Aldo Moro;10/12/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;11/12/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;12/12/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;13/12/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;14/12/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;15/12/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;16/12/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;17/12/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;18/12/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;19/12/2023;Bari;Monopoli;PM10;31;3
Monopoli - Aldo Moro;20/12/2023;Bari;Monopoli;PM10;29;3
Monopoli - Aldo Moro;21/12/2023;Bari;Monopoli;PM10;29;3
Monopoli - Aldo Moro;22/12/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;23/12/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;24/12/2023;Bari;Monopoli;PM10;28;3
Monopoli - Aldo Moro;25/12/2023;Bari;Monopoli;PM10;29;3
Monopoli - Aldo Moro;26/12/2023;Bari;Monopoli;PM10;25;3
Monopoli - Aldo Moro;27/12/2023;Bari;Monopoli;PM10;26;3
Monopoli - Aldo Moro;28/12/2023;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;29/12/2023;Bari;Monopoli;PM10;40;3
Monopoli - Aldo Moro;30/12/2023;Bari;Monopoli;PM10;38;3
Monopoli - Aldo Moro;31/12/2023;Bari;Monopoli;PM10;27;3
Monopoli - Aldo Moro;01/01/2024;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;02/01/2024;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;03/01/2024;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;04/01/2024;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;05/01/2024;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;06/01/2024;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;07/01/2024;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;08/01/2024;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;09/01/2024;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;10/01/2024;Bari;Monopoli;PM10;22;3
Monopoli - Aldo Moro;11/01/2024;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;12/01/2024;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;13/01/2024;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;14/01/2024;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;15/01/2024;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;16/01/2024;Bari;Monopoli;PM10;25;3
Monopoli - Aldo Moro;17/01/2024;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;18/01/2024;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;19/01/2024;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;20/01/2024;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;21/01/2024;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;22/01/2024;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;23/01/2024;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;24/01/2024;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;25/01/2024;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;26/01/2024;Bari;Monopoli;PM10;28;3
Monopoli - Aldo Moro;27/01/2024;Bari;Monopoli;PM10;34;3
Monopoli - Aldo Moro;28/01/2024;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;29/01/2024;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;30/01/2024;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;31/01/2024;Bari;Monopoli;PM10;24;3
Monopoli - Aldo Moro;01/02/2024;Bari;Monopoli;PM10;35;3
Monopoli - Aldo Moro;02/02/2024;Bari;Monopoli;PM10;29;3
Monopoli - Aldo Moro;03/02/2024;Bari;Monopoli;PM10;26;3
Monopoli - Aldo Moro;04/02/2024;Bari;Monopoli;PM10;35;3
Monopoli - Aldo Moro;05/02/2024;Bari;Monopoli;PM10;36;3
Monopoli - Aldo Moro;06/02/2024;Bari;Monopoli;PM10;34;3
Monopoli - Aldo Moro;07/02/2024;Bari;Monopoli;PM10;32;3
Monopoli - Aldo Moro;08/02/2024;Bari;Monopoli;PM10;29;3
Monopoli - Aldo Moro;09/02/2024;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;10/02/2024;Bari;Monopoli;PM10;33;3
Monopoli - Aldo Moro;11/02/2024;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;12/02/2024;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;13/02/2024;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;14/02/2024;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;15/02/2024;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;16/02/2024;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;17/02/2024;Bari;Monopoli;PM10;31;3
Monopoli - Aldo Moro;18/02/2024;Bari;Monopoli;PM10;28;3
Monopoli - Aldo Moro;19/02/2024;Bari;Monopoli;PM10;36;3
Monopoli - Aldo Moro;20/02/2024;Bari;Monopoli;PM10;35;3
Monopoli - Aldo Moro;21/02/2024;Bari;Monopoli;PM10;22;3
Monopoli - Aldo Moro;22/02/2024;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;23/02/2024;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;24/02/2024;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;25/02/2024;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;26/02/2024;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;27/02/2024;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;28/02/2024;Bari;Monopoli;PM10;24;3
Monopoli - Aldo Moro;29/02/2024;Bari;Monopoli;PM10;26;3
Monopoli - Aldo Moro;01/03/2024;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;02/03/2024;Bari;Monopoli;PM10;30;3
Monopoli - Aldo Moro;03/03/2024;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;04/03/2024;Bari;Monopoli;PM10;34;3
Monopoli - Aldo Moro;05/03/2024;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;06/03/2024;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;07/03/2024;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;08/03/2024;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;09/03/2024;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;10/03/2024;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;11/03/2024;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;12/03/2024;Bari;Monopoli;PM10;8;3
Monopoli - Aldo Moro;13/03/2024;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;14/03/2024;Bari;Monopoli;PM10;11;3
Monopoli - Liceo Artistico Russo;01/01/2023;Bari;Monopoli;PM10;50;6
Monopoli - Liceo Artistico Russo;02/01/2023;Bari;Monopoli;PM10;30;6
Monopoli - Liceo Artistico Russo;03/01/2023;Bari;Monopoli;PM10;28;6
Monopoli - Liceo Artistico Russo;04/01/2023;Bari;Monopoli;PM10;17;6
Monopoli - Liceo Artistico Russo;05/01/2023;Bari;Monopoli;PM10;28;6
Monopoli - Liceo Artistico Russo;06/01/2023;Bari;Monopoli;PM10;28;6
Monopoli - Liceo Artistico Russo;07/01/2023;Bari;Monopoli;PM10;26;6
Monopoli - Liceo Artistico Russo;08/01/2023;Bari;Monopoli;PM10;16;6
Monopoli - Liceo Artistico Russo;09/01/2023;Bari;Monopoli;PM10;11;6
Monopoli - Liceo Artistico Russo;10/01/2023;Bari;Monopoli;PM10;13;6
Monopoli - Liceo Artistico Russo;11/01/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;12/01/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;13/01/2023;Bari;Monopoli;PM10;20;6
Monopoli - Liceo Artistico Russo;14/01/2023;Bari;Monopoli;PM10;15;6
Monopoli - Liceo Artistico Russo;15/01/2023;Bari;Monopoli;PM10;13;6
Monopoli - Liceo Artistico Russo;16/01/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;17/01/2023;Bari;Monopoli;PM10;15;6
Monopoli - Liceo Artistico Russo;18/01/2023;Bari;Monopoli;PM10;43;6
Monopoli - Liceo Artistico Russo;19/01/2023;Bari;Monopoli;PM10;11;6
Monopoli - Liceo Artistico Russo;20/01/2023;Bari;Monopoli;PM10;10;6
Monopoli - Liceo Artistico Russo;21/01/2023;Bari;Monopoli;PM10;8;6
Monopoli - Liceo Artistico Russo;22/01/2023;Bari;Monopoli;PM10;11;6
Monopoli - Liceo Artistico Russo;23/01/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;24/01/2023;Bari;Monopoli;PM10;23;6
Monopoli - Liceo Artistico Russo;25/01/2023;Bari;Monopoli;PM10;18;6
Monopoli - Liceo Artistico Russo;26/01/2023;Bari;Monopoli;PM10;13;6
Monopoli - Liceo Artistico Russo;27/01/2023;Bari;Monopoli;PM10;9;6
Monopoli - Liceo Artistico Russo;28/01/2023;Bari;Monopoli;PM10;13;6
Monopoli - Liceo Artistico Russo;29/01/2023;Bari;Monopoli;PM10;10;6
Monopoli - Liceo Artistico Russo;30/01/2023;Bari;Monopoli;PM10;18;6
Monopoli - Liceo Artistico Russo;31/01/2023;Bari;Monopoli;PM10;18;6
Monopoli - Liceo Artistico Russo;01/02/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;02/02/2023;Bari;Monopoli;PM10;22;6
Monopoli - Liceo Artistico Russo;03/02/2023;Bari;Monopoli;PM10;21;6
Monopoli - Liceo Artistico Russo;04/02/2023;Bari;Monopoli;PM10;20;6
Monopoli - Liceo Artistico Russo;05/02/2023;Bari;Monopoli;PM10;30;6
Monopoli - Liceo Artistico Russo;06/02/2023;Bari;Monopoli;PM10;0;6
Monopoli - Liceo Artistico Russo;07/02/2023;Bari;Monopoli;PM10;20;6
Monopoli - Liceo Artistico Russo;08/02/2023;Bari;Monopoli;PM10;23;6
Monopoli - Liceo Artistico Russo;09/02/2023;Bari;Monopoli;PM10;19;6
Monopoli - Liceo Artistico Russo;10/02/2023;Bari;Monopoli;PM10;16;6
Monopoli - Liceo Artistico Russo;11/02/2023;Bari;Monopoli;PM10;23;6
Monopoli - Liceo Artistico Russo;12/02/2023;Bari;Monopoli;PM10;18;6
Monopoli - Liceo Artistico Russo;13/02/2023;Bari;Monopoli;PM10;27;6
Monopoli - Liceo Artistico Russo;14/02/2023;Bari;Monopoli;PM10;19;6
Monopoli - Liceo Artistico Russo;15/02/2023;Bari;Monopoli;PM10;33;6
Monopoli - Liceo Artistico Russo;16/02/2023;Bari;Monopoli;PM10;23;6
Monopoli - Liceo Artistico Russo;17/02/2023;Bari;Monopoli;PM10;35;6
Monopoli - Liceo Artistico Russo;18/02/2023;Bari;Monopoli;PM10;33;6
Monopoli - Liceo Artistico Russo;19/02/2023;Bari;Monopoli;PM10;23;6
Monopoli - Liceo Artistico Russo;20/02/2023;Bari;Monopoli;PM10;28;6
Monopoli - Liceo Artistico Russo;21/02/2023;Bari;Monopoli;PM10;25;6
Monopoli - Liceo Artistico Russo;22/02/2023;Bari;Monopoli;PM10;31;6
Monopoli - Liceo Artistico Russo;23/02/2023;Bari;Monopoli;PM10;37;6
Monopoli - Liceo Artistico Russo;24/02/2023;Bari;Monopoli;PM10;26;6
Monopoli - Liceo Artistico Russo;25/02/2023;Bari;Monopoli;PM10;27;6
Monopoli - Liceo Artistico Russo;26/02/2023;Bari;Monopoli;PM10;43;6
Monopoli - Liceo Artistico Russo;27/02/2023;Bari;Monopoli;PM10;20;6
Monopoli - Liceo Artistico Russo;28/02/2023;Bari;Monopoli;PM10;24;6
Monopoli - Liceo Artistico Russo;01/03/2023;Bari;Monopoli;PM10;56;6
Monopoli - Liceo Artistico Russo;02/03/2023;Bari;Monopoli;PM10;19;6
Monopoli - Liceo Artistico Russo;03/03/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;04/03/2023;Bari;Monopoli;PM10;9;6
Monopoli - Liceo Artistico Russo;05/03/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;06/03/2023;Bari;Monopoli;PM10;16;6
Monopoli - Liceo Artistico Russo;07/03/2023;Bari;Monopoli;PM10;13;6
Monopoli - Liceo Artistico Russo;08/03/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;09/03/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;10/03/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;11/03/2023;Bari;Monopoli;PM10;22;6
Monopoli - Liceo Artistico Russo;12/03/2023;Bari;Monopoli;PM10;18;6
Monopoli - Liceo Artistico Russo;13/03/2023;Bari;Monopoli;PM10;13;6
Monopoli - Liceo Artistico Russo;14/03/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;15/03/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;16/03/2023;Bari;Monopoli;PM10;21;6
Monopoli - Liceo Artistico Russo;17/03/2023;Bari;Monopoli;PM10;20;6
Monopoli - Liceo Artistico Russo;18/03/2023;Bari;Monopoli;PM10;19;6
Monopoli - Liceo Artistico Russo;19/03/2023;Bari;Monopoli;PM10;21;6
Monopoli - Liceo Artistico Russo;20/03/2023;Bari;Monopoli;PM10;20;6
Monopoli - Liceo Artistico Russo;21/03/2023;Bari;Monopoli;PM10;10;6
Monopoli - Liceo Artistico Russo;22/03/2023;Bari;Monopoli;PM10;21;6
Monopoli - Liceo Artistico Russo;23/03/2023;Bari;Monopoli;PM10;19;6
Monopoli - Liceo Artistico Russo;24/03/2023;Bari;Monopoli;PM10;22;6
Monopoli - Liceo Artistico Russo;25/03/2023;Bari;Monopoli;PM10;17;6
Monopoli - Liceo Artistico Russo;26/03/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;28/03/2023;Bari;Monopoli;PM10;0;6
Monopoli - Liceo Artistico Russo;29/03/2023;Bari;Monopoli;PM10;0;6
Monopoli - Liceo Artistico Russo;30/03/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;31/03/2023;Bari;Monopoli;PM10;23;6
Monopoli - Liceo Artistico Russo;01/04/2023;Bari;Monopoli;PM10;22;6
Monopoli - Liceo Artistico Russo;02/04/2023;Bari;Monopoli;PM10;21;6
Monopoli - Liceo Artistico Russo;03/04/2023;Bari;Monopoli;PM10;20;6
Monopoli - Liceo Artistico Russo;04/04/2023;Bari;Monopoli;PM10;17;6
Monopoli - Liceo Artistico Russo;05/04/2023;Bari;Monopoli;PM10;11;6
Monopoli - Liceo Artistico Russo;07/04/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;08/04/2023;Bari;Monopoli;PM10;15;6
Monopoli - Liceo Artistico Russo;09/04/2023;Bari;Monopoli;PM10;8;6
Monopoli - Liceo Artistico Russo;10/04/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;11/04/2023;Bari;Monopoli;PM10;16;6
Monopoli - Liceo Artistico Russo;12/04/2023;Bari;Monopoli;PM10;18;6
Monopoli - Liceo Artistico Russo;13/04/2023;Bari;Monopoli;PM10;25;6
Monopoli - Liceo Artistico Russo;14/04/2023;Bari;Monopoli;PM10;11;6
Monopoli - Liceo Artistico Russo;15/04/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;16/04/2023;Bari;Monopoli;PM10;11;6
Monopoli - Liceo Artistico Russo;17/04/2023;Bari;Monopoli;PM10;8;6
Monopoli - Liceo Artistico Russo;18/04/2023;Bari;Monopoli;PM10;11;6
Monopoli - Liceo Artistico Russo;19/04/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;20/04/2023;Bari;Monopoli;PM10;18;6
Monopoli - Liceo Artistico Russo;21/04/2023;Bari;Monopoli;PM10;17;6
Monopoli - Liceo Artistico Russo;22/04/2023;Bari;Monopoli;PM10;16;6
Monopoli - Liceo Artistico Russo;23/04/2023;Bari;Monopoli;PM10;16;6
Monopoli - Liceo Artistico Russo;24/04/2023;Bari;Monopoli;PM10;31;6
Monopoli - Liceo Artistico Russo;25/04/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;26/04/2023;Bari;Monopoli;PM10;13;6
Monopoli - Liceo Artistico Russo;27/04/2023;Bari;Monopoli;PM10;11;6
Monopoli - Liceo Artistico Russo;28/04/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;29/04/2023;Bari;Monopoli;PM10;13;6
Monopoli - Liceo Artistico Russo;30/04/2023;Bari;Monopoli;PM10;10;6
Monopoli - Liceo Artistico Russo;01/05/2023;Bari;Monopoli;PM10;13;6
Monopoli - Liceo Artistico Russo;02/05/2023;Bari;Monopoli;PM10;11;6
Monopoli - Liceo Artistico Russo;03/05/2023;Bari;Monopoli;PM10;0;6
Monopoli - Liceo Artistico Russo;04/05/2023;Bari;Monopoli;PM10;0;6
Monopoli - Liceo Artistico Russo;05/05/2023;Bari;Monopoli;PM10;14;6
Monopoli - Liceo Artistico Russo;06/05/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;07/05/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;08/05/2023;Bari;Monopoli;PM10;18;6
Monopoli - Liceo Artistico Russo;09/05/2023;Bari;Monopoli;PM10;19;6
Monopoli - Liceo Artistico Russo;10/05/2023;Bari;Monopoli;PM10;15;6
Monopoli - Liceo Artistico Russo;11/05/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;12/05/2023;Bari;Monopoli;PM10;16;6
Monopoli - Liceo Artistico Russo;13/05/2023;Bari;Monopoli;PM10;16;6
Monopoli - Liceo Artistico Russo;14/05/2023;Bari;Monopoli;PM10;26;6
Monopoli - Liceo Artistico Russo;15/05/2023;Bari;Monopoli;PM10;25;6
Monopoli - Liceo Artistico Russo;16/05/2023;Bari;Monopoli;PM10;17;6
Monopoli - Liceo Artistico Russo;17/05/2023;Bari;Monopoli;PM10;13;6
Monopoli - Liceo Artistico Russo;18/05/2023;Bari;Monopoli;PM10;11;6
Monopoli - Liceo Artistico Russo;19/05/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;20/05/2023;Bari;Monopoli;PM10;12;6
Monopoli - Liceo Artistico Russo;21/05/2023;Bari;Monopoli;PM10;16;6
Monopoli - Liceo Artistico Russo;22/05/2023;Bari;Monopoli;PM10;22;6
Monopoli - Liceo Artistico Russo;23/05/2023;Bari;Monopoli;PM10;21;6
Monopoli - Liceo Artistico Russo;24/05/2023;Bari;Monopoli;PM10;23;6
Monopoli - Liceo Artistico Russo;25/05/2023;Bari;Monopoli;PM10;21;6
